,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
3838,16220,1,1,1,2,9,2,2,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,54,2,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4341,9,75800,99,1422,1914,57,0
3840,16940,1,1,1,2,9,2,2,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,172,5,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4344,45,76700,64,922,2286,55,0
3842,16940,2,1,1,2,9,2,3,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,71,5,5,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4344,45,76700,64,922,2286,55,0
3845,16220,1,1,1,1,9,2,2,1,1,2,2,2,175000,2,2,2,2,2,2,1,1,1,53,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6087,10,75800,100,1851,2487,33,0
3847,16220,0,1,1,2,9,2,1,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,81,5,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4791,12,75800,93,1272,1750,48,0
3848,16940,1,1,1,1,9,2,2,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,62,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,0
3849,16940,0,2,1,2,1,2,1,1,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,79,1,1,2,1,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
3850,16940,0,1,1,1,1,2,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,54,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4351,15,76700,104,1042,1504,40,0
3851,16940,1,0,1,1,9,2,2,1,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,166,2,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,0
3852,16940,0,1,1,1,9,2,1,1,1,2,2,2,105000,2,2,2,2,2,1,1,3,5,29,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
3853,16940,2,1,1,2,9,2,3,1,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,87,1,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6174,32,76700,53,1515,2251,27,0
3854,16940,1,1,1,2,9,2,2,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,61,2,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,2631,22,76700,123,871,1330,72,0
3857,16940,1,1,1,0,9,2,2,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,32,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4351,15,76700,104,1042,1504,40,0
3859,16220,3,1,1,1,9,2,4,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,42,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,4,10,6565,8,75800,111,1758,2431,25,0
3862,16220,0,1,1,2,1,2,1,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,36,5,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4071,3,75800,145,1302,2222,34,0
3863,16220,0,1,1,1,1,2,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,59,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
3864,16940,0,1,1,2,9,2,1,1,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,109,5,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,0
3865,16940,1,1,1,0,9,2,2,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,39,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,0
3866,16940,0,1,1,1,9,2,1,1,1,2,2,2,115000,2,2,2,2,2,1,1,3,5,25,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4351,15,76700,104,1042,1504,40,0
3867,16220,1,1,1,1,9,2,2,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,66,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
3868,16940,0,1,1,1,9,2,1,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,38,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,6053,21,76700,96,1425,2501,56,0
3870,16940,1,1,1,0,9,2,2,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,55,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
3871,16940,1,1,1,0,9,2,2,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,54,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
3872,16940,1,1,1,1,9,2,2,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,94,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
3873,16220,0,1,1,0,1,2,1,31,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,54,5,2,2,2,2,2,5,5,2,2,2,2,2,2,1,1,1,10,7178,6,75800,95,2007,3182,44,0
3874,16220,1,1,1,2,9,2,2,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,81,5,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4853,6,75800,109,1332,1883,40,0
3875,16220,0,1,1,0,3,2,1,1,1,2,2,2,115000,2,2,2,2,2,1,1,3,5,67,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4387,14,75800,79,1080,1734,60,0
3880,16940,0,1,1,2,1,2,1,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,52,2,5,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
3881,16940,1,1,1,2,9,2,2,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,96,2,1,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
3882,16940,1,1,1,2,9,2,2,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,57,1,5,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4790,25,76700,72,1456,2042,33,0
3883,16220,0,1,1,1,3,2,1,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,90,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4853,6,75800,109,1332,1883,40,0
3886,16940,1,1,1,1,9,2,2,32,1,2,2,2,115000,2,2,2,2,2,1,1,3,5,58,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
3888,16940,1,1,1,2,9,2,2,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,82,5,1,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,0
3889,16220,1,1,1,1,9,2,2,1,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,83,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6565,8,75800,111,1758,2431,25,0
3890,16220,0,1,1,0,3,2,1,1,1,2,2,2,165000,2,2,2,2,2,1,3,3,5,39,5,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,2718,9,75800,112,736,1289,76,0
3891,16220,1,1,1,0,9,2,2,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,38,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4791,12,75800,93,1272,1750,48,0
3893,16940,2,1,1,0,9,2,3,1,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,58,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
3898,16940,1,1,1,1,9,2,2,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,40,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
3899,16220,0,1,1,2,3,2,1,31,1,2,2,2,115000,2,2,2,2,2,1,1,3,5,64,2,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7178,6,75800,95,2007,3182,44,0
3900,16220,1,0,1,1,9,2,2,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,34,5,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4853,6,75800,109,1332,1883,40,0
3905,16940,2,1,1,0,0,2,3,1,1,2,2,2,255000,3,2,2,2,2,1,1,3,5,50,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,9,8158,9,76700,113,2682,3341,23,1
3906,16940,1,1,1,0,9,2,2,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,81,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4332,18,76700,89,742,1804,76,0
3907,16940,0,1,1,0,1,2,1,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,46,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
3908,16220,0,1,1,1,1,2,1,31,1,2,2,2,85000,2,2,2,2,2,1,1,3,5,39,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
3909,16940,1,1,1,0,9,2,2,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,51,5,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4332,18,76700,89,742,1804,76,0
3910,16220,1,1,1,1,9,2,2,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,56,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,2718,9,75800,112,736,1289,76,0
3913,16940,1,1,1,1,9,2,2,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,35,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,3273,29,76700,55,621,1617,76,0
3914,16220,1,1,1,0,9,2,2,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,38,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,10,7178,6,75800,95,2007,3182,44,0
3915,16940,1,1,1,2,9,2,2,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,42,2,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8555,17,76700,111,2040,2810,38,0
3916,16220,2,1,1,2,9,2,3,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,77,5,5,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4791,12,75800,93,1272,1750,48,0
3918,16940,2,1,1,2,9,2,3,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,79,2,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,6053,21,76700,96,1425,2501,56,0
3922,16940,1,0,1,0,9,2,2,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,32,2,10,1,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
3923,16940,0,1,1,2,9,2,1,1,1,2,2,2,345000,2,2,2,2,2,1,1,3,5,142,2,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
3924,16940,0,1,1,2,9,2,1,1,1,2,2,2,105000,2,2,2,2,2,1,1,3,5,40,1,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4351,15,76700,104,1042,1504,40,0
3927,16940,0,1,1,2,9,2,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,71,5,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,0
3928,16220,2,1,1,2,9,2,3,1,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,101,2,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6087,10,75800,100,1851,2487,33,0
3930,16220,0,1,1,1,9,2,1,1,1,2,2,2,85000,2,2,2,2,2,1,1,3,5,26,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4422,22,75800,89,954,1712,72,0
3931,16940,0,1,1,2,9,2,1,1,1,2,2,2,475000,2,2,2,2,2,1,1,3,5,178,5,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
3932,16940,1,1,1,0,9,2,2,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,35,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,0
3935,16940,1,1,1,2,9,2,2,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,53,5,5,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
3936,16220,1,1,1,2,9,2,2,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,89,5,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,6565,8,75800,111,1758,2431,25,0
3937,16940,0,1,1,2,9,2,1,1,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,137,2,5,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
3940,16940,1,1,1,1,9,2,2,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,56,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,0
3941,16220,0,1,1,1,1,2,1,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,44,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4791,12,75800,93,1272,1750,48,0
3942,16940,1,1,1,1,9,2,2,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,67,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
3943,16940,1,1,1,1,9,2,2,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,52,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4351,15,76700,104,1042,1504,40,0
3945,16940,1,1,1,0,9,2,2,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,86,5,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,0
3946,16940,1,1,1,1,9,2,2,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,58,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,3273,29,76700,55,621,1617,76,0
3948,16940,1,1,1,1,9,2,2,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,102,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
3949,16940,1,1,1,2,9,2,2,1,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,71,1,5,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
3950,16940,0,1,1,0,9,2,1,1,1,2,2,2,435000,2,2,2,2,2,1,1,3,5,102,5,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,0
3951,16940,1,1,1,2,9,2,2,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,77,5,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
3954,16940,2,1,1,2,9,2,3,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,80,1,5,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,3273,29,76700,55,621,1617,76,0
3955,16940,1,1,2,2,9,2,2,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,57,1,2,2,2,2,2,5,2,2,2,1,2,2,2,1,1,1,10,6053,21,76700,96,1425,2501,56,0
3956,16940,1,1,1,0,9,2,2,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,53,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4332,18,76700,89,742,1804,76,0
3957,16940,1,1,1,0,2,2,2,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,68,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,0
3960,16220,0,1,1,2,9,2,1,1,1,2,2,2,115000,2,2,2,2,2,1,1,3,5,44,1,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4422,22,75800,89,954,1712,72,0
3961,16220,3,1,1,1,9,2,4,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,57,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,4,10,6087,10,75800,100,1851,2487,33,0
3963,16940,1,1,1,2,9,2,2,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,99,1,1,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,0
3964,16220,1,1,1,0,9,2,2,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,36,5,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4853,6,75800,109,1332,1883,40,0
3965,16220,1,1,1,0,9,2,2,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,44,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4592,37,75800,47,859,1662,59,0
3966,16220,1,1,1,2,9,2,2,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,37,1,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4422,22,75800,89,954,1712,72,0
3968,16220,1,1,1,0,9,2,2,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,27,5,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4387,14,75800,79,1080,1734,60,0
3969,16220,3,1,1,1,9,2,4,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,59,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,4,10,6087,10,75800,100,1851,2487,33,0
3970,16220,1,1,1,1,9,2,2,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,98,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
3971,16220,0,1,1,1,9,2,1,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,36,2,10,2,5,1,4,5,8,1,4,1,5,1,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
3973,16220,1,1,1,1,9,2,2,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,48,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4592,37,75800,47,859,1662,59,0
3975,16220,0,1,1,2,1,2,1,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,99,2,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6565,8,75800,111,1758,2431,25,0
3976,16220,0,1,1,1,3,2,1,1,1,2,2,2,85000,2,2,2,2,2,1,1,3,5,46,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,4422,22,75800,89,954,1712,72,0
3979,16220,3,0,1,1,9,2,4,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,46,2,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,4,10,6565,8,75800,111,1758,2431,25,0
3981,16220,1,1,1,0,9,2,2,1,1,2,2,2,105000,2,2,2,2,2,1,1,3,5,60,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4387,14,75800,79,1080,1734,60,0
3982,16940,0,1,1,2,9,2,1,1,1,2,2,2,105000,2,2,2,2,2,1,1,3,5,57,5,5,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4351,15,76700,104,1042,1504,40,0
3983,16940,1,0,1,1,9,2,2,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,52,2,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
3987,16940,2,1,1,1,9,2,3,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,48,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
3988,16220,1,1,1,1,9,2,2,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,44,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4791,12,75800,93,1272,1750,48,0
3989,16940,1,1,1,2,9,2,2,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,60,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4351,15,76700,104,1042,1504,40,0
3995,16220,1,1,1,1,9,2,2,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,45,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4341,9,75800,99,1422,1914,57,0
3996,16220,1,2,1,2,9,2,2,1,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,100,2,5,2,1,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6565,8,75800,111,1758,2431,25,0
3997,16940,1,1,1,0,9,2,2,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,59,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
3998,16220,1,1,1,0,9,2,2,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,31,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4387,14,75800,79,1080,1734,60,0
3999,16940,1,1,1,0,9,2,2,32,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,50,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4332,18,76700,89,742,1804,76,0
4001,16940,1,2,1,2,9,2,2,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,70,5,1,2,1,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6174,32,76700,53,1515,2251,27,0
4002,16940,1,1,1,2,2,2,2,1,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,75,5,5,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8555,17,76700,111,2040,2810,38,0
4005,16220,3,1,1,1,9,2,4,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,46,5,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,4,10,6565,8,75800,111,1758,2431,25,0
4007,16220,0,1,1,1,9,2,1,1,1,2,2,2,125000,2,2,2,2,2,1,1,3,5,44,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
4012,16220,1,1,1,2,9,2,2,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,79,5,1,2,2,2,2,5,5,2,2,1,2,1,1,2,1,1,10,6087,10,75800,100,1851,2487,33,0
4014,16940,0,1,1,0,3,2,1,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,35,5,1,2,2,2,2,5,5,2,2,2,2,2,2,1,1,2,10,8555,17,76700,111,2040,2810,38,0
4015,16220,0,1,1,0,3,2,1,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,48,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4387,14,75800,79,1080,1734,60,0
4016,16220,0,1,1,2,3,2,1,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,53,2,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4791,12,75800,93,1272,1750,48,0
4017,16220,1,1,1,0,9,2,2,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,50,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
4019,16220,1,1,1,0,2,2,2,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,113,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4853,6,75800,109,1332,1883,40,0
4021,16220,1,1,1,1,9,2,2,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,40,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4341,9,75800,99,1422,1914,57,0
4022,16940,0,1,1,0,9,2,1,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,57,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,0
4024,16940,1,1,1,1,9,2,2,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,54,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
4025,16940,0,0,1,1,1,2,1,1,1,2,2,2,425000,2,2,2,2,2,1,1,3,5,98,2,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4686,12,76700,152,1751,1966,36,0
4026,16220,0,1,1,1,9,2,1,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,43,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4387,14,75800,79,1080,1734,60,0
4029,16940,0,1,1,0,9,2,1,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,40,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4344,45,76700,64,922,2286,55,0
4031,16940,1,1,1,2,2,2,2,32,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,61,2,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,8555,17,76700,111,2040,2810,38,0
4032,16940,2,1,1,1,9,2,3,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,37,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4344,45,76700,64,922,2286,55,0
4033,16940,0,1,1,1,9,2,1,1,1,2,2,2,375000,2,2,2,2,2,1,1,3,5,114,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,5283,11,76700,138,1702,1910,19,0
4034,16220,0,1,1,0,9,2,1,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,33,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4341,9,75800,99,1422,1914,57,0
4035,16940,2,1,1,2,9,2,3,31,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,0,1,5,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,2497,15,76700,111,587,746,32,0
4038,16940,2,1,1,2,2,2,3,1,1,2,2,2,415000,2,2,2,2,2,1,1,3,5,92,1,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4237,5,76700,117,1459,1812,23,0
4041,16940,2,2,1,2,9,2,3,1,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,93,1,5,2,1,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,0
