,Unnamed: 0,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken,current_pred_,TP_allBFNHOLdataset,TN_allBFNHOLdataset,FN_allBFNHOLdataset,FP_allBFNHOLdataset,TP_allBFHOLdataset,TN_allBFHOLdataset,FN_allBFHOLdataset,FP_allBFHOLdataset,TP_allBFJointEthnicitydataset,TN_allBFJointEthnicitydataset,FN_allBFJointEthnicitydataset,FP_allBFJointEthnicitydataset,TP_allWFNHOLdataset,TN_allWFNHOLdataset,FN_allWFNHOLdataset,FP_allWFNHOLdataset,TP_allWFHOLdataset,TN_allWFHOLdataset,FN_allWFHOLdataset,FP_allWFHOLdataset,TP_allWFJointEthnicitydataset,TN_allWFJointEthnicitydataset,FN_allWFJointEthnicitydataset,FP_allWFJointEthnicitydataset,TP_allJointRaceFemaleNHOLdataset,TN_allJointRaceFemaleNHOLdataset,FN_allJointRaceFemaleNHOLdataset,FP_allJointRaceFemaleNHOLdataset,TP_allJointRaceFemaleHOLdataset,TN_allJointRaceFemaleHOLdataset,FN_allJointRaceFemaleHOLdataset,FP_allJointRaceFemaleHOLdataset,TP_allJointRaceFemaleJointEthnicitydataset,TN_allJointRaceFemaleJointEthnicitydataset,FN_allJointRaceFemaleJointEthnicitydataset,FP_allJointRaceFemaleJointEthnicitydataset,TP_allBMNHOLdataset,TN_allBMNHOLdataset,FN_allBMNHOLdataset,FP_allBMNHOLdataset,TP_allBMHOLdataset,TN_allBMHOLdataset,FN_allBMHOLdataset,FP_allBMHOLdataset,TP_allBMJointEthnicitydataset,TN_allBMJointEthnicitydataset,FN_allBMJointEthnicitydataset,FP_allBMJointEthnicitydataset,TP_allWMNHOLdataset,TN_allWMNHOLdataset,FN_allWMNHOLdataset,FP_allWMNHOLdataset,TP_allWMHOLdataset,TN_allWMHOLdataset,FN_allWMHOLdataset,FP_allWMHOLdataset,TP_allWMJointEthnicitydataset,TN_allWMJointEthnicitydataset,FN_allWMJointEthnicitydataset,FP_allWMJointEthnicitydataset,TP_allJointRaceMaleNHOLdataset,TN_allJointRaceMaleNHOLdataset,FN_allJointRaceMaleNHOLdataset,FP_allJointRaceMaleNHOLdataset,TP_allJointRaceMaleHOLdataset,TN_allJointRaceMaleHOLdataset,FN_allJointRaceMaleHOLdataset,FP_allJointRaceMaleHOLdataset,TP_allJointRaceMaleJointEthnicitydataset,TN_allJointRaceMaleJointEthnicitydataset,FN_allJointRaceMaleJointEthnicitydataset,FP_allJointRaceMaleJointEthnicitydataset,TP_allJointSexBlacksNHOLdataset,TN_allJointSexBlacksNHOLdataset,FN_allJointSexBlacksNHOLdataset,FP_allJointSexBlacksNHOLdataset,TP_allJointSexBlacksHOLdataset,TN_allJointSexBlacksHOLdataset,FN_allJointSexBlacksHOLdataset,FP_allJointSexBlacksHOLdataset,TP_allJointSexBlacksJointEthnicitydataset,TN_allJointSexBlacksJointEthnicitydataset,FN_allJointSexBlacksJointEthnicitydataset,FP_allJointSexBlacksJointEthnicitydataset,TP_allJointSexWhitesNHOLdataset,TN_allJointSexWhitesNHOLdataset,FN_allJointSexWhitesNHOLdataset,FP_allJointSexWhitesNHOLdataset,TP_allJointSexWhitesHOLdataset,TN_allJointSexWhitesHOLdataset,FN_allJointSexWhitesHOLdataset,FP_allJointSexWhitesHOLdataset,TP_allJointSexWhitesJointEthnicitydataset,TN_allJointSexWhitesJointEthnicitydataset,FN_allJointSexWhitesJointEthnicitydataset,FP_allJointSexWhitesJointEthnicitydataset,TP_allJointSexJointRaceNHOLdataset,TN_allJointSexJointRaceNHOLdataset,FN_allJointSexJointRaceNHOLdataset,FP_allJointSexJointRaceNHOLdataset,TP_allJointSexJointRaceHOLdataset,TN_allJointSexJointRaceHOLdataset,FN_allJointSexJointRaceHOLdataset,FP_allJointSexJointRaceHOLdataset,TP_allJointSexJointRaceJointEthnicitydataset,TN_allJointSexJointRaceJointEthnicitydataset,FN_allJointSexJointRaceJointEthnicitydataset,FP_allJointSexJointRaceJointEthnicitydataset
3571,3571,0.16940169401694016,0.4,0.5,0.5,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.008165348303138555,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.001801801801801802,0.001801801801801802,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.09302325581395349,0.09302325581395349,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.001801801801801802,0.0,0.0,0.422362664073894,0.48712514570308363,0.9623588456712673,0.42105263157894735,0.3198057578910857,0.43726090283091046,0.7236842105263157,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,244,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.967741935483871,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.023475376371523346,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.001801801801801802,0.0,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.09302325581395349,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045045,0.008108108108108109,0.33991249392318906,0.05096958779273074,1.0,0.7368421052631579,0.3714880332986472,0.2739097169089518,0.6447368421052632,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,1270,1.0,0.2,0.5,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0009009009009009009,0.0,0.0009009009009009009,0.009696351109977035,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0009009009009009009,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.0,1.0,0.09302325581395349,0.16279069767441862,0.0,1.0,0.0,0.8,0.0,1.0,0.0009009009009009009,0.0,0.0045045045045045045,0.008108108108108109,0.6664073894020418,0.07512980820175903,1.0,0.7302631578947368,0.7599722511272979,0.693955623565417,0.25,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,1696,0.16940169401694016,0.4,0.5,0.5,0.0,0.027777777777777776,1.0,0.3333333333333333,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0056136769584077565,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0009009009009009009,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.2,0.8,0.5,1.0,0.0,0.0,0.0,0.008108108108108109,0.600291686922703,0.34873370774610574,0.9623588456712673,0.34868421052631576,0.5254942767950052,0.43056618209640396,0.35526315789473684,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,1803,0.16220162201622015,0.4,0.5,0.5,0.5,0.125,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.013268690992600153,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.3076923076923077,1.0,1.0,0.09302325581395349,0.16279069767441862,1.0,1.0,0.0,0.8,1.0,1.0,1.0,1.0,1.0,0.008108108108108109,0.5918327661643169,0.11137013881530147,0.9510664993726474,0.6578947368421052,0.6420395421436004,0.47570772762050495,0.43421052631578944,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,899,0.16220162201622015,0.4,0.5,0.5,1.0,0.986111111111111,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.013779025261546313,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0009009009009009009,0.001801801801801802,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.09302325581395349,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.001801801801801802,0.008108108108108109,0.47301895964997565,0.14771643530783088,0.9510664993726474,0.6973684210526315,0.4689559486645855,0.3446824789594491,0.381578947368421,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,3364,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.010717019647869355,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.007207207207207207,0.0,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.09302325581395349,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.008108108108108109,0.44560038891589693,0.0883755430751298,1.0,0.5986842105263157,0.4086021505376344,0.3628538638102525,0.5394736842105263,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,5353,1.0,0.4,0.5,0.5,0.5,0.0,1.0,0.3333333333333333,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.007655014034192396,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.001801801801801802,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.001801801801801802,0.0,0.5768595041322314,0.11910564798135001,1.0,0.8026315789473684,0.5667707249392994,0.6727237949502678,0.2894736842105263,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,1108,1.0,0.0,0.5,0.5,0.5,0.013888888888888888,1.0,0.0,0.967741935483871,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.007655014034192396,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.0,0.008108108108108109,0.6661157024793388,0.100349687400657,1.0,0.8486842105263157,0.6923343739160597,0.43993879112471307,0.35526315789473684,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,4664,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.06634345496300076,1.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.001801801801801802,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.0045045045045045045,0.0,0.776470588235294,0.1621277948500583,1.0,0.7894736842105263,0.5681581685744017,0.6111323641928079,0.3157894736842105,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4241,4241,1.0,0.2,0.5,0.5,0.5,0.0,1.0,0.0,0.0967741935483871,1.0,0.0009009009009009009,0.0,0.0009009009009009009,0.005103342689461597,1.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.006306306306306306,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.0036036036036036037,0.0,0.6727272727272727,0.03677016000847727,1.0,0.75,0.8050641692681235,0.6637337413925019,0.43421052631578944,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,3861,1.0,0.4,0.5,0.5,0.0,0.0,1.0,0.3333333333333333,0.0967741935483871,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0025516713447307983,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.2,0.8,0.5,1.0,0.0,0.001801801801801802,0.001801801801801802,0.005405405405405405,0.35984443364122504,0.17124086044293738,1.0,0.8684210526315789,0.3243149497051682,0.2142310635042081,0.47368421052631576,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,2294,0.16940169401694016,0.4,0.0,0.5,1.0,0.986111111111111,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.014289359530492473,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.5,0.3333333333333333,0.09302325581395349,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.001801801801801802,0.008108108108108109,0.600291686922703,0.34873370774610574,0.9623588456712673,0.34868421052631576,0.5254942767950052,0.43056618209640396,0.35526315789473684,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,3820,0.16220162201622015,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0010206685378923194,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,1.0,0.0,0.0009009009009009009,0.001801801801801802,0.006306306306306306,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.0045045045045045045,0.0,0.4718522119591638,0.06983151425241073,0.9510664993726474,0.7171052631578947,0.4620187304890739,0.36017597551644986,0.5263157894736842,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,2797,1.0,0.0,0.5,0.5,0.5,0.013888888888888888,1.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.007655014034192396,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.001801801801801802,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.0036036036036036037,0.008108108108108109,0.2624210014584346,0.16170393133411043,1.0,0.7105263157894737,0.25806451612903225,0.2061973986228003,0.5263157894736842,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,394,1.0,0.8,0.5,0.5,0.5,0.027777777777777776,1.0,1.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.009186016841030875,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.005405405405405405,0.008108108108108109,0.07692307692307693,0.3076923076923077,1.0,1.0,0.09302325581395349,0.16279069767441862,1.0,1.0,0.0,0.8,1.0,1.0,0.0,0.0,0.002702702702702703,0.008108108108108109,0.6661157024793388,0.100349687400657,1.0,0.8486842105263157,0.6923343739160597,0.43993879112471307,0.35526315789473684,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,3069,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.967741935483871,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.004082674151569278,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,1.0,0.0,0.0,0.0,0.0009009009009009009,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.0,0.002702702702702703,0.6015556635877491,0.06135424393345343,1.0,0.6513157894736842,0.6815816857440167,0.5353863810252486,0.5263157894736842,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,2838,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.967741935483871,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.010717019647869355,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0,0.008108108108108109,0.07692307692307693,0.3076923076923077,1.0,1.0,0.09302325581395349,0.16279069767441862,1.0,1.0,0.0,0.8,1.0,1.0,0.0,0.0,0.0045045045045045045,0.001801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,4757,1.0,0.2,0.5,0.5,1.0,0.0,1.0,0.0,0.03225806451612903,1.0,0.0009009009009009009,0.0,0.0009009009009009009,0.0005103342689461597,1.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0009009009009009009,0.0009009009009009009,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.09302325581395349,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045045,0.0,0.44657267865824013,0.26735191268411573,1.0,0.5460526315789473,0.3485952133194589,0.2997322111706197,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,1670,0.16940169401694016,0.0,0.5,0.5,1.0,0.986111111111111,1.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.017861699413115592,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.001801801801801802,0.0,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.09302325581395349,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.008108108108108109,0.7931939718035974,0.10395252728621385,0.9623588456712673,0.7434210526315789,0.9302809573361082,0.6390589135424637,0.3026315789473684,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,1972,0.16220162201622015,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.03225806451612903,0.0,0.0009009009009009009,0.0,0.0009009009009009009,0.0035723398826231177,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0009009009009009009,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.2,0.8,0.5,1.0,0.0,0.0,0.0045045045045045045,0.008108108108108109,0.3581915410792416,0.1090388894775882,0.9510664993726474,0.9802631578947368,0.434616718695803,0.25573833205814844,0.3684210526315789,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
